Alignment	Theta	Pi	TajimasD	PiN	NumN	PiS	NumS
M896_121200	0.00155037615079	0.00204678362573	1.03299197336	0.42	361.0	0.42	95.0
M896_010790	0.00183153244756	0.00253310305124	1.37816786265	1.32	462.666666667	0.0	116.333333333
M896_011660	0.000467573759761	0.000705467372134	1.3026779048	0.48	605.2	0.0	150.8
M896_011840	0.00154456949854	0.00185878762658	0.861666393355	0.82	1286.83333333	1.86	315.166666667
M896_010100	0.00148679605627	0.00193947891109	1.16895516273	1.34	752.966666667	0.32	198.033333333
M896_041690	0.00216862430907	0.00302204044535	1.62802616939	1.42	799.0	1.24	179.0
M896_120150	0.00396062478856	0.00522875816993	1.38139781707	2.52	558.566666667	0.84	155.433333333
M896_020410	0.00121975763416	0.00134958975539	0.426810526847	0.0	1127.0	1.76	322.0
M896_030990	0.0	0.0	None	0.0	373.0	0.0	101.0
M896_040740	0.000973789979006	0.00140801958984	1.43863243595	0.92	582.333333333	0.0	143.666666667
M896_020780	0.00204721484003	0.002717002717	1.43260278953	2.98	1253.23333333	0.82	300.766666667
M896_051480	0.00163238597236	0.00197779643623	0.947496844037	3.34	1917.16666667	0.9	464.833333333
M896_020890	0.00121472770577	0.00132875143184	0.376394099124	0.5	1163.43333333	1.24	291.566666667
M896_091400	0.00112485525021	0.00144965968355	1.10861440263	1.46	1003.0	0.18	254.0
M896_041160	0.00215540099012	0.00189701897019	-0.431300104167	0.84	400.566666667	0.0	91.4333333333
M896_040340	0.0025430630387	0.00385469402256	2.25842915812	3.84	992.266666667	0.5	258.733333333
M896_050620	0.000485891082308	0.000458190148912	-0.183929414409	0.6	1168.33333333	0.0	286.666666667
M896_051710	0.00368214335811	0.00578703703704	2.0567183502	1.0	226.166666667	0.5	61.8333333333
M896_020070	0.000973789979006	0.00085705540251	-0.431300104167	0.84	858.0	0.0	231.0
M896_081630	0.0	0.0	None	0.0	223.0	0.0	50.0
M896_060670	0.00203152736999	0.00212005108557	0.174728388236	0.66	701.133333333	1.0	168.866666667
M896_121370	0.00203152736999	0.00159642401022	-0.690979992648	0.32	274.666666667	0.18	73.3333333333
M896_011410	0.00178915425644	0.00225757210573	1.19907799914	4.1	2228.5	1.52	537.5
M896_121790	0.00139167622984	0.00218722659668	2.0567183502	1.5	612.833333333	0.0	149.166666667
M896_080160	0.00374059007808	0.00323339212228	-0.520586120065	0.18	289.366666667	0.92	88.6333333333
M896_031220	0.0	0.0	None	0.0	215.0	0.0	52.0
M896_041180	0.00512298206346	0.00714975845411	1.58638836446	1.72	282.433333333	0.5	62.5666666667
M896_020250	0.00103813733445	0.00130527002774	1.06452799268	1.42	1625.2	0.98	417.8
M896_020520	0.00165955756985	0.00146061554512	-0.431300104167	0.0	497.666666667	0.84	141.333333333
M896_030120	0.00351727126745	0.00519624101714	1.97479427813	2.82	471.0	0.0	132.0
M896_121550	0.00217195552921	0.00204813108039	-0.218882319566	1.2	536.066666667	0.0	114.933333333
M896_080360	0.00141450885306	0.00194744564492	1.6699765943	4.38	1957.56666667	0.0	541.433333333
M896_090680	0.000411988068041	0.000647500647501	1.46363864356	0.5	675.0	0.0	183.0
M896_020090	0.00253697915583	0.00342016657806	1.52436127493	3.44	1015.43333333	0.42	238.566666667
M896_091530	0.00446320407044	0.00533108866442	0.779725520902	1.4	317.533333333	0.5	78.4666666667
M896_021780	0.000510080465193	0.000513067179734	0.0149919947447	0.32	555.466666667	0.0	137.533333333
M896_011760	0.00217581198434	0.00265151515152	0.994874419527	1.48	1675.7	3.56	436.3
M896_050820	0.0016713274817	0.00235093249278	1.75433508957	3.1	1339.86666667	0.48	352.133333333
M896_050530	0.0	0.0	None	0.0	341.666666667	0.0	93.3333333333
M896_041500	0.00099015619714	0.000560224089636	-1.11173317656	0.18	292.033333333	0.0	64.9666666667
M896_120930	0.00154024297333	0.00242072137497	1.84427289854	1.0	370.833333333	0.0	88.1666666667
M896_060700	0.0030425222114	0.00394713962789	1.33136251082	3.22	1014.53333333	1.32	263.466666667
M896_021410	0.00148612632832	0.00216216216216	1.92676771552	1.5	1322.33333333	1.74	342.666666667
M896_010330	0.0	0.0	None	0.0	489.333333333	0.0	137.666666667
M896_121150	0.00124357348242	0.00170038111991	1.41031820313	1.74	909.8	0.0	227.2
M896_080760	0.00222318089547	0.00233602875112	0.214997733472	2.02	878.433333333	0.32	234.566666667
M896_041230	0.00155037615079	0.00155945419103	0.0149919947447	0.32	184.2	0.0	43.8
M896_060120	0.00123251660523	0.00131721679839	0.27556124368	0.6	1155.33333333	1.1	278.666666667
M896_031310	0.00102459641269	0.000880300590446	-0.506694602784	0.64	828.8	0.18	206.2
M896_021040	0.00207627466889	0.00238211780062	0.635523272076	2.24	1078.5	0.68	283.5
M896_120200	0.00327301631832	0.00514403292181	1.84427289854	1.0	173.833333333	0.0	42.1666666667
M896_021230	0.00088592922902	0.00116959064327	0.819795688532	0.42	329.333333333	0.0	69.6666666667
M896_080500	0.0	0.0	None	0.0	530.666666667	0.0	147.333333333
M896_010930	0.00112934748364	0.00108862856467	-0.129722109698	0.92	768.066666667	0.0	170.933333333
M896_020320	0.001604102057	0.00195269526953	0.973087888489	2.32	1921.33333333	1.94	502.666666667
M896_091650	0.001732773345	0.00257806826434	1.75514035573	0.42	491.666666667	1.0	120.333333333
M896_090750	0.0030212458323	0.00436847103514	1.6043513585	1.38	276.333333333	0.0	74.6666666667
M896_050750	0.00266781707456	0.00285115303983	0.284299748012	2.04	628.2	0.0	166.8
M896_041430	0.00136692096821	0.00180458881155	1.28388979812	1.92	1020.43333333	0.18	272.566666667
M896_120330	0.00332849117118	0.00499407128409	2.3048538969	4.66	1287.8	2.5	305.2
M896_120840	0.000823976136082	0.000828800828801	0.018890816886	0.64	685.466666667	0.0	172.533333333
M896_041340	0.00248774368917	0.00365394184972	2.0990938444	3.42	1243.1	1.72	319.9
M896_100570	0.0	0.0	None	0.0	332.666666667	0.0	87.3333333333
M896_010080	0.0	0.0	None	0.0	554.333333333	0.0	150.666666667
M896_100370	0.000697210576684	0.00100810870042	1.43863243595	0.5	796.833333333	0.42	217.166666667
M896_030570	0.0014111208079	0.00204036371701	1.43863243595	0.92	402.0	0.0	99.0
M896_090430	0.00441857202974	0.00462962962963	0.197607720826	0.98	377.766666667	1.02	102.233333333
M896_120440	0.0041709234499	0.0055063913471	1.22929592283	1.68	270.266666667	0.0	68.7333333333
M896_021120	0.000595093876059	0.000935278713056	1.46363864356	0.5	453.833333333	0.0	140.166666667
M896_080210	0.0014501979995	0.00194871794872	1.4831079823	3.0	1556.93333333	0.42	393.066666667
M896_031000	0.00153024139558	0.0021645021645	1.33722232031	0.9	367.5	0.0	94.5
M896_080180	0.00307761235902	0.00400773908237	1.28009905563	2.08	633.966666667	0.82	170.033333333
M896_040360	0.00233323935564	0.0030069673634	0.931581857715	0.82	237.166666667	0.0	65.8333333333
M896_110180	0.00120973909096	0.00142976652217	0.72930909318	1.56	1182.3	0.32	278.7
M896_070110	0.000755311458075	0.000878442545109	0.525941395125	0.0	740.333333333	0.74	195.666666667
M896_012120	0.00174992951673	0.00262192885955	2.06148630532	2.36	972.266666667	0.5	239.733333333
M896_100110	0.00057198343427	0.000755124056095	0.819795688532	0.42	487.533333333	0.0	130.466666667
M896_090320	0.00290536243051	0.00249619482496	-0.616670051054	1.0	868.566666667	1.46	226.433333333
M896_031170	0.000992937534773	0.00145651269247	1.93144826454	1.98	1691.33333333	0.82	444.666666667
M896_081100	0.000863845949118	0.00112957532312	1.2334733704	1.66	1621.1	0.42	424.9
M896_100280	0.0022768809171	0.00254070495616	0.444866041533	0.68	480.733333333	0.74	140.266666667
M896_052050	0.00311098580752	0.00339811758954	0.398199553214	1.46	734.6	1.32	174.4
M896_110450	0.00342240710464	0.00470262793914	1.58441371911	2.58	582.333333333	0.48	140.666666667
M896_040660	0.000857975151405	0.00118662351672	1.37816786265	0.82	991.4	0.5	244.6
M896_030190	0.00213863469028	0.00292582989212	1.73545948644	8.08	2756.26666667	1.06	714.733333333
M896_012010	0.00245476223874	0.00300068587106	1.09598592482	16.92	8361.36666667	11.08	2006.63333333
M896_100020	0.000267185005577	0.000151171579743	-1.11173317656	0.18	1052.26666667	0.0	270.733333333
M896_040900	0.000519068667223	0.000815793767336	1.46363864356	0.5	538.0	0.0	143.0
M896_081030	0.00453186874845	0.00595441595442	1.39132860656	2.34	627.066666667	1.84	152.933333333
M896_100590	0.000673306214055	0.000973544973545	1.43863243595	0.92	829.133333333	0.0	220.866666667
M896_030750	0.000636911283566	0.000774107440774	0.775011873709	0.0	1295.33333333	1.16	369.666666667
M896_090210	0.00166542173088	0.00222483968067	1.28963668293	1.22	673.4	0.48	175.6
M896_091340	0.0012023325251	0.00120937263794	0.0149919947447	0.0	239.0	0.32	55.0
M896_041980	0.00092293932736	0.00106372691229	0.548828377857	1.1	902.6	0.0	246.4
M896_011470	0.000973789979006	0.000877461483522	-0.35590560555	0.86	864.7	0.0	224.3
M896_070330	0.00187029503904	0.00282186948854	2.04013621396	0.0	723.666666667	2.4	221.333333333
M896_012300	0.0	0.0	None	0.0	301.666666667	0.0	73.3333333333
M896_090100	0.0	0.0	None	0.0	287.333333333	0.0	75.6666666667
M896_050640	0.00230133959882	0.003125	1.43513908129	1.66	620.733333333	0.5	147.266666667
M896_120080	0.0	0.0	None	0.0	149.666666667	0.0	42.3333333333
M896_021500	0.00171595030281	0.00217547644732	1.10787400628	0.68	969.633333333	1.74	266.366666667
M896_010400	0.00268402249339	0.00377963384797	1.80930058816	3.38	1048.9	1.1	268.1
M896_010560	0.0	0.0	None	0.0	375.0	0.0	102.0
M896_081240	0.00282465791855	0.00380517503805	1.4702957203	2.32	700.766666667	0.68	175.233333333
M896_010650	0.00114396686854	0.00165408126573	1.43863243595	0.92	492.2	0.0	125.8
M896_030680	0.0	0.0	None	0.0	378.666666667	0.0	86.3333333333
M896_030360	0.000687047157199	0.000993413238311	1.43863243595	0.5	822.333333333	0.42	206.666666667
M896_011780	0.000475115272015	0.000746714456392	1.46363864356	0.0	592.0	0.5	152.0
M896_080990	0.00199709470271	0.00207156308851	0.143162241034	0.36	562.333333333	0.96	145.666666667
M896_070240	0.00406305473999	0.00638569604087	2.0567183502	1.5	205.833333333	0.0	55.1666666667
M896_060280	0.0	0.0	None	0.0	278.333333333	0.0	72.6666666667
M896_011270	0.00368214335811	0.00422453703704	0.565547561733	0.98	294.0	0.48	90.0
M896_012270	0.00170491525263	0.00226271287365	1.43260278953	1.16	1457.73333333	2.64	408.266666667
M896_020660	0.00241452023483	0.00379477838494	2.29221835257	1.5	574.666666667	1.0	157.333333333
M896_030210	0.0	0.0	None	0.0	274.666666667	0.0	64.3333333333
M896_051650	0.00363170303814	0.00517503805175	1.86080905473	4.08	703.6	0.0	172.4
M896_011090	0.00248473158905	0.00294323180006	0.864595807513	6.32	2187.83333333	0.84	515.166666667
M896_030960	0.00231036445999	0.00344952795933	1.89304428393	1.4	495.2	0.5	116.8
M896_040170	0.00210408191892	0.00300453514739	1.81264971671	2.0	933.833333333	1.18	242.166666667
M896_011870	0.001732773345	0.00156136528686	-0.35590560555	0.36	489.366666667	0.5	122.633333333
M896_011300	0.00342524963546	0.00499569336779	1.83847050307	1.32	421.8	1.0	94.2
M896_010780	0.00108597776461	0.00170677590032	1.84427289854	1.0	528.666666667	0.0	122.333333333
M896_121890	0.000736428671623	0.00114197530864	1.98132385158	1.48	1165.06666667	0.0	274.933333333
M896_011650	0.00384746408032	0.00474678760393	1.00846054457	1.92	604.333333333	1.22	130.666666667
M896_040750	0.000952791812342	0.00141759009684	2.01814029173	2.42	1774.23333333	0.42	451.766666667
M896_121410	0.00306048279116	0.00458553791887	2.06148630532	1.38	550.1	1.48	142.9
M896_030980	0.00249636837838	0.00332705586943	1.33430622585	1.16	565.733333333	0.96	142.266666667
M896_060100	0.00248350652725	0.00279295689132	0.545604097337	2.42	1022.0	0.8	259.0
M896_020790	0.00364418311731	0.00445462644775	0.973810362533	2.0	699.8	1.5	173.2
M896_091430	0.00232556422618	0.0031432748538	1.58815873783	2.94	1447.43333333	2.22	376.566666667
M896_070630	0.0015236455275	0.00159642401022	0.171855884771	0.18	550.366666667	0.82	145.633333333
M896_011890	0.00173642128888	0.00201169590643	0.671469728684	2.58	1142.96666667	0.0	282.033333333
M896_020880	0.00234484751164	0.00294822185369	0.987932882432	1.1	475.066666667	0.5	127.933333333
M896_050630	0.00163084550117	0.00196505617498	0.925614395563	3.1	2102.86666667	1.5	498.133333333
M896_040350	0.0012023325251	0.00173847316704	1.43863243595	0.5	477.0	0.42	111.0
M896_121090	0.00090637374969	0.00131054131054	1.43863243595	0.5	604.833333333	0.42	175.166666667
M896_060660	0.00224599946771	0.0030303030303	1.58901546751	4.6	1638.83333333	0.98	407.166666667
M896_041750	0.00117388381031	0.00153129468198	1.31359104025	3.0	1929.0	0.32	480.0
M896_020060	0.00149782102703	0.00225988700565	2.10483231891	2.38	1113.3	0.5	302.7
M896_051230	0.0	0.0	None	0.0	240.333333333	0.0	59.6666666667
M896_010960	0.000888601715382	0.00129601698229	1.83847050307	0.0	1566.66666667	2.32	422.333333333
M896_121300	0.00153932833973	0.00199700888537	1.33136251082	2.14	1968.53333333	2.4	557.466666667
M896_021330	0.00168059791939	0.00213652638375	1.18791349513	2.62	1502.93333333	1.02	390.066666667
M896_080170	0.00194490103097	0.0024963064853	1.28054886463	1.82	1783.8	3.08	397.2
M896_020530	0.000894334629675	0.00104012931337	0.625888321833	0.32	1264.86666667	1.16	316.133333333
M896_090690	0.0	0.0	None	0.0	381.666666667	0.0	101.333333333
M896_021480	0.00336653107028	0.00380952380952	0.47343387924	0.6	251.366666667	0.48	63.6333333333
M896_051900	0.00216482969086	0.00281909205794	1.28009905563	2.9	928.866666667	0.0	214.133333333
M896_020240	0.0020141638882	0.00276986388097	1.61872153593	2.68	1129.23333333	0.82	274.766666667
M896_080370	0.00129481964241	0.002035002035	1.46363864356	0.5	214.333333333	0.0	58.6666666667
M896_121520	0.00134661242811	0.0021164021164	1.84427289854	1.0	421.5	0.0	103.5
M896_020080	0.00245476223874	0.00316358024691	0.931581857715	0.82	230.333333333	0.0	57.6666666667
M896_041530	0.00228793373708	0.00312837108954	1.41031820313	1.74	497.466666667	0.0	120.533333333
M896_091500	0.00215540099012	0.00289069557362	1.41129610143	1.64	796.933333333	0.92	187.066666667
M896_040590	0.00164795227216	0.0019166019166	0.525941395125	0.42	346.9	0.32	82.1
M896_021420	0.00311098580752	0.00430265248747	1.65262492434	1.84	715.033333333	1.68	193.966666667
M896_050290	0.00147285734325	0.00194444444444	0.819795688532	0.0	192.0	0.42	48.0
M896_120920	0.0016713274817	0.00227650818667	1.49798812861	0.5	989.8	2.1	279.2
M896_050830	0.00188024341691	0.00191752035724	0.0868116703403	2.92	1352.46666667	0.0	339.533333333
M896_060710	0.0014487121409	0.00212507589557	1.67974585712	0.9	582.0	0.5	150.0
M896_051830	0.00190046108806	0.00227001194743	0.699617375091	1.14	444.666666667	0.0	113.333333333
M896_051340	0.00163650815916	0.00181755829904	0.398039380622	0.74	529.8	0.32	118.2
M896_080770	0.000381322289514	0.000383555076112	0.0149919947447	0.32	742.8	0.0	184.2
M896_060840	0.00119744499451	0.00180668473351	2.04013621396	1.4	1187.73333333	1.0	288.266666667
M896_041240	0.00266279293694	0.00267838459929	0.022480720834	0.5	437.166666667	0.78	93.8333333333
M896_021200	0.00173065244739	0.00212158302734	1.02026358732	3.68	1967.33333333	1.0	483.666666667
M896_021750	0.000608933268525	0.000861326442722	1.33722232031	0.48	924.333333333	0.42	236.666666667
M896_031360	0.00459072418674	0.0049062049062	0.247250383388	0.84	177.233333333	0.18	53.7666666667
M896_020330	0.00220652785505	0.00274656679151	0.98139123179	1.08	633.4	0.9	167.6
M896_080510	0.00211668121185	0.00314925704147	1.75514035573	1.42	387.4	0.0	113.6
M896_010920	0.00316015368666	0.00303675322832	-0.165395595871	0.86	618.266666667	1.28	164.733333333
M896_091640	0.00179890973221	0.00141362736783	-0.690979992648	0.5	322.333333333	0.0	70.6666666667
M896_121630	0.000890392348562	0.000932922847281	0.171855884771	1.0	966.8	0.0	224.2
M896_090740	0.00251770486025	0.00314445499631	1.14660782748	4.38	1696.7	1.58	409.3
M896_050740	0.00141394304952	0.00185185185185	1.28125806065	2.32	1217.23333333	0.18	282.766666667
M896_021680	0.00257165567868	0.00329218106996	1.25458937747	3.48	1215.23333333	1.0	296.766666667
M896_120850	0.00076761294762	0.000723850886717	-0.183929414409	0.6	734.433333333	0.0	186.566666667
M896_041400	0.00115518223	0.00174291938998	1.3026779048	0.48	241.266666667	0.0	64.7333333333
M896_120320	0.00153308571044	0.00184496764422	0.861666393355	1.68	1278.93333333	1.0	335.066666667
M896_100560	0.0	0.0	None	0.0	368.666666667	0.0	87.3333333333
M896_030560	0.00074732719319	0.00103359173127	1.37816786265	0.5	1126.0	0.82	293.0
M896_100360	0.00149623603123	0.00189300411523	1.14407409821	1.08	1510.83333333	2.14	379.166666667
M896_120450	0.00143693399341	0.00225835591689	1.46363864356	0.0	200.333333333	0.5	45.6666666667
M896_080200	0.00273225710051	0.00360708534622	1.38139781707	2.18	804.733333333	1.18	230.266666667
M896_021110	0.00117325762762	0.00138032769612	0.747548394553	0.66	1659.66666667	1.96	449.333333333
M896_080190	0.00242445653209	0.0032616979119	1.38472265357	1.14	591.2	1.0	137.8
M896_110190	0.00306712158246	0.003727805897	0.972938991439	3.16	1128.1	1.48	254.9
M896_070100	0.00280544255856	0.00304232804233	0.324184521333	0.74	401.0	0.64	103.0
M896_060410	0.00133896122113	0.00189393939394	1.33722232031	0.48	423.8	0.42	104.2
M896_100100	0.000770121486665	0.00121036068748	1.46363864356	0.5	363.333333333	0.0	95.6666666667
M896_120070	0.000555795223866	0.000733752620545	0.819795688532	0.42	502.666666667	0.0	133.333333333
M896_090350	0.00548039941673	0.00528280218203	-0.149160387917	1.06	309.6	0.78	77.4
M896_051410	0.00191202575999	0.00220869957178	0.669426660485	1.48	1166.6	1.46	312.4
M896_100290	0.00111159044773	0.001607267645	1.43863243595	0.92	502.2	0.0	133.8
M896_031100	0.00097111473181	0.000793650793651	-0.657483600019	0.36	881.4	0.42	210.6
M896_090590	0.00160968015655	0.00218579234973	1.58638219798	2.22	1751.7	2.1	444.3
M896_060930	0.00322558129922	0.00350688853104	0.405525013704	4.6	1467.03333333	1.28	395.966666667
M896_110440	0.000661958356515	0.00104036620891	1.46363864356	0.5	420.666666667	0.0	113.333333333
M896_052020	0.00239245862862	0.00360970107163	1.95338504403	1.42	474.766666667	0.5	116.233333333
M896_010230	0.00170766068782	0.00198604401503	0.625888321833	0.74	648.9	0.74	179.1
M896_030180	0.00231036445999	0.00312273057371	1.45464211502	2.58	714.666666667	0.0	203.333333333
M896_081410	0.00669480610566	0.00707070707071	0.225144815958	0.48	210.6	1.2	53.4
M896_100030	0.00256947075457	0.00387677397023	2.15500371312	2.88	774.066666667	0.48	188.933333333
M896_012060	0.00137009985418	0.0021533161068	1.46363864356	0.5	210.333333333	0.0	47.6666666667
M896_030740	0.00184829156799	0.00124909222948	-1.24467524126	0.36	603.866666667	0.5	161.133333333
M896_100580	0.00095023054403	0.00122461170848	0.931581857715	0.5	600.666666667	0.32	143.333333333
M896_081000	0.00135435158	0.000766283524904	-1.11173317656	0.18	202.733333333	0.0	58.2666666667
M896_052110	0.000516792050262	0.000519818063678	0.0149919947447	0.0	546.0	0.32	138.0
M896_091350	0.00145827459727	0.00214521452145	1.88888693079	0.92	962.0	1.42	250.0
M896_012500	0.00160858139877	0.00222475034762	1.65262492434	2.6	1397.66666667	0.92	360.333333333
M896_030610	0.0	0.0	None	0.0	204.333333333	0.0	47.6666666667
M896_011460	0.00339890156134	0.00327635327635	-0.129722109698	0.74	242.533333333	0.18	69.4666666667
M896_070320	0.000913399902788	0.00117714613839	0.931581857715	0.82	628.333333333	0.0	145.666666667
M896_012460	0.00172012536437	0.00227088402271	1.22929592283	1.5	652.0	0.18	170.0
M896_060070	0.00216199243045	0.00278627251104	0.931581857715	0.82	261.8	0.0	65.2
M896_030350	0.000430031341094	0.000675858340092	1.46363864356	0.5	639.0	0.0	183.0
M896_121950	0.00314209566559	0.00493827160494	1.84427289854	1.0	184.833333333	0.0	40.1666666667
M896_051000	0.0033347713432	0.0037037037037	0.398039380622	1.06	254.966666667	0.0	63.0333333333
M896_020300	0.0	0.0	None	0.0	418.333333333	0.0	115.666666667
M896_021510	0.00284933995279	0.00370897213002	1.40285614462	4.44	1694.13333333	2.6	414.866666667
M896_070250	0.0026735822114	0.00378173960022	1.89832115839	5.88	1493.9	0.42	357.1
M896_011260	0.00267792244227	0.00384399551066	1.80141022376	1.9	636.766666667	0.84	155.233333333
M896_012200	0.00264783342606	0.00382854764877	1.71202200363	0.42	420.333333333	1.42	113.666666667
M896_020650	0.00118619383349	0.0011434253045	-0.129722109698	0.6	715.0	0.32	179.0
M896_040290	0.00214884961933	0.003242147923	2.10483231891	2.38	779.4	0.5	207.6
M896_051130	0.00109100543944	0.00126886145405	0.525941395125	0.74	518.466666667	0.0	129.533333333
M896_030220	0.000899454866104	0.000904721515409	0.0149919947447	0.32	314.4	0.0	78.6
M896_051640	0.00235657174919	0.0037037037037	2.46630624615	3.5	954.0	0.5	246.0
M896_040100	0.0022768809171	0.00300590445518	1.22929592283	0.5	499.0	1.18	122.0
M896_011310	0.0010305707358	0.00123096857791	0.699617375091	1.14	806.733333333	0.0	222.266666667
M896_121880	0.000942628699677	0.000948148148148	0.0149919947447	0.32	295.066666667	0.0	79.9333333333
M896_011860	0.00291448802904	0.00400471142521	1.58441371911	3.06	688.866666667	0.0	160.133333333
M896_060380	0.00108431215454	0.00162463076574	2.06148630532	2.38	1568.8	0.48	387.2
M896_091840	0.00184107167906	0.00223765432099	0.775011873709	1.16	451.2	0.0	124.8
M896_012510	0.00142726418188	0.00188425302826	1.40201662773	3.36	1799.56666667	0.42	429.433333333
M896_121400	0.00285645060508	0.00426487093154	2.12727236207	0.98	769.133333333	2.82	220.866666667
M896_040720	0.00147285734325	0.00222222222222	1.95338504403	1.92	762.733333333	0.0	197.266666667
M896_050190	0.00197478079541	0.00252431202152	1.00119536956	0.74	434.866666667	0.48	102.133333333
M896_090910	0.0	0.0	None	0.0	710.333333333	0.0	174.666666667
M896_011880	0.000558429324453	0.000877654906091	1.46363864356	0.5	508.0	0.0	125.0
M896_091420	0.00140272127928	0.00126396237507	-0.35590560555	0.86	611.4	0.0	144.6
M896_050600	0.00109389935307	0.000874349150211	-0.850103588689	1.28	1820.16666667	0.5	441.833333333
M896_050350	0.000616903599265	0.000620515803762	0.0149919947447	0.32	460.666666667	0.0	112.333333333
M896_060650	0.00211668121185	0.00306054557552	1.6043513585	1.38	399.333333333	0.0	101.666666667
M896_051730	0.00224008721406	0.00239402901	0.27556124368	0.18	628.933333333	1.52	160.066666667
M896_121080	0.00137543098202	0.00158524283038	0.548828377857	0.6	610.766666667	0.5	160.233333333
M896_040610	0.00266925602659	0.00311638499341	0.709509061618	2.42	738.8	0.18	188.2
M896_051220	0.00219556374148	0.00230043708305	0.171855884771	1.0	389.033333333	0.0	93.9666666667
M896_060490	0.00128074551587	0.00100644122383	-0.690979992648	0.5	438.666666667	0.0	113.333333333
M896_121310	0.00277243735199	0.00400871459695	1.43863243595	0.92	201.866666667	0.0	53.1333333333
M896_010680	0.00174130917428	0.00207991242474	0.699617375091	1.14	473.333333333	0.0	135.666666667
M896_051910	0.00171120355232	0.00222836944829	1.28009905563	1.58	1169.83333333	1.32	276.166666667
M896_120040	0.00473542786481	0.00641800192628	1.71491862672	5.9	2041.9	8.76	496.1
M896_050990	0.00136692096821	0.00139211136891	0.0738955327913	1.44	1046.46666667	0.18	246.533333333
M896_040430	0.00561088511713	0.00811287477954	1.6043513585	0.48	156.133333333	0.9	32.8666666667
M896_020500	0.000969782612837	0.00121932632221	0.987932882432	0.42	1163.33333333	1.18	294.666666667
M896_121530	0.000998547351353	0.0015065913371	1.3026779048	0.48	282.2	0.0	71.8
M896_080340	0.00238037550424	0.0036413517895	2.1915243461	2.92	708.633333333	0.0	182.366666667
M896_080690	0.0	0.0	None	0.0	361.666666667	0.0	88.3333333333
M896_091510	0.00213586563371	0.00331207340271	2.27821637328	1.0	798.666666667	1.96	194.333333333
M896_060210	0.00158584909098	0.00200388814117	1.16841021637	1.1	1749.63333333	2.92	479.366666667
M896_120910	0.00387381657402	0.00489091831558	1.18589967288	2.6	871.166666667	2.22	223.833333333
M896_041520	0.00290934783851	0.00420667581161	1.71202200363	0.92	388.966666667	0.92	97.0333333333
M896_080740	0.00146674590199	0.00196711234056	1.41129610143	2.38	1151.26666667	0.18	294.733333333
M896_050510	0.00256769318919	0.00312079634114	0.943224200733	2.42	992.466666667	1.06	246.533333333
M896_021430	0.00167370152642	0.00195707070707	0.750438234773	2.4	1673.13333333	1.32	438.866666667
M896_010350	0.00236603589276	0.00306410828499	1.18305694268	1.74	587.3	0.32	159.7
M896_051350	0.00197202656836	0.00272741360607	1.65262492434	3.02	1125.56666667	0.5	308.433333333
M896_020430	0.000574773597364	0.000758807588076	0.819795688532	0.0	496.333333333	0.42	118.666666667
M896_060720	0.00108764849963	0.0017094017094	2.0567183502	0.0	777.0	1.5	198.0
M896_051820	0.00228055330567	0.00310633213859	1.49798812861	2.42	743.0	0.18	187.0
M896_120130	0.00116661967782	0.0016868353502	1.84475623735	0.42	1443.03333333	2.34	374.966666667
M896_060870	0.00186045138094	0.00292397660819	2.0567183502	1.5	453.833333333	0.0	116.166666667
M896_120260	0.00165955756985	0.00170405146931	0.0964613861534	0.98	512.066666667	0.0	126.933333333
M896_021740	0.00261841305466	0.0040329218107	1.7428627829	0.98	218.466666667	0.0	51.5333333333
M896_080520	0.00319030471461	0.00373044524669	0.779829905498	4.81	1337.83333333	0.77	324.166666667
M896_021210	0.00327301631832	0.0042695473251	1.16895516273	0.92	337.833333333	0.74	94.1666666667
M896_060640	0.00161593491373	0.00242116402116	2.25070308009	3.72	2115.86666667	2.0	509.133333333
M896_020340	0.00254489389762	0.0033117350612	1.33559900901	3.72	1090.2	0.42	298.8
M896_121620	0.00122738111937	0.00166666666667	1.43513908129	1.66	1152.33333333	0.5	287.666666667
M896_041730	0.001732773345	0.00243282498184	1.45356236126	1.34	490.633333333	0.0	121.366666667
M896_010910	0.000601166262549	0.000793650793651	0.819795688532	0.0	466.0	0.42	122.0
M896_091630	0.0	0.0	None	0.0	278.666666667	0.0	72.3333333333
M896_011570	0.00121921672168	0.0017300375024	1.91888713366	2.0	3237.1	4.32	821.9
M896_021690	0.00166542173088	0.00261745844785	2.19474808443	2.0	672.833333333	0.0	176.166666667
M896_090770	0.00260682715619	0.00311373320223	0.779725520902	1.84	550.1	0.06	127.9
M896_120680	0.00167001147581	0.00233304170312	1.73846440753	3.5	1511.23333333	0.5	393.766666667
M896_041410	0.00349985903346	0.0048404840484	1.37816786265	1.32	246.533333333	0.0	56.4666666667
M896_021320	0.00153024139558	0.0018278018278	0.804451911126	2.28	1113.43333333	0.0	272.566666667
M896_120860	0.00099015619714	0.0014939309057	1.3026779048	0.0	292.0	0.48	65.0
M896_120460	0.00119018775212	0.000673400673401	-1.11173317656	0.0	231.0	0.18	66.0
M896_030510	0.00263795345059	0.00326147042565	0.850406372326	0.68	324.5	0.5	77.5
M896_091180	0.00292136993702	0.00373431282522	1.00119536956	1.22	288.033333333	0.0	74.9666666667
M896_021100	0.000727336959628	0.00114311842707	1.46363864356	0.5	373.5	0.0	112.5
M896_100350	0.00290218195713	0.00328407224959	0.527643382291	1.48	496.733333333	0.32	112.266666667
